mana,card_text,attack,health,class,rarity,card_mark,minion_type,spell_school
3,Battlecry: Summon a 2/2 Gryphon for each player.,3.0,4.0,['Neutral'],Common,1.7,,
1,"Discover a Dragon.

Manathirst (7): Summon a 5/5 Drake with Taunt.",,,['Paladin'],Rare,4.8,,
3,Battlecry: Choose a flightpath and go Dormant. Awaken with a bonus when you complete it!,3.0,3.0,['Neutral'],Legendary,3.1,,
6,Battlecry: Destroy a minion and all copies of it (wherever they are).,4.0,4.0,['Rogue'],Legendary,4.6,,
5,Choose One - Summon a 6/6 Orca with Taunt; or six 1/1 Otters with Rush.,,,['Druid'],Common,3.8,,Nature
5,"Whenever your hero takes damage on your turn, gain +2/+2.",4.0,4.0,['Warlock'],Common,3.6,['Demon'],
4,"While in your hand, this is a 3/4 copy of the last minion you played.",3.0,4.0,['Druid'],Legendary,4.7,,
6,Costs (2) less for each Frozen enemy.,5.0,5.0,['Mage'],Common,3.0,,
1,"Whenever a minion dies this turn, gain 1 Mana Crystal this turn only.",,,['Druid'],Legendary,4.3,,Nature
2,"At the end of your turn, reduce the cost of a Nature spell in your hand by (1).",2.0,3.0,['Neutral'],Common,2.9,,
1,"Battlecry: If you're Overloaded, Discover a spell from your deck.",2.0,1.0,['Shaman'],Common,3.6,['Naga'],
0,Freeze a random enemy minion. (Upgrades when you have 5 Mana.),,,['Mage'],Rare,3.3,,
1,Has +1 Attack for each Imp you control.,1.0,3.0,['Warlock'],Common,3.6,,
3,Windfury,1.0,4.0,['Neutral'],Common,2.2,['Mech'],
1,"Silence a minion, then give it +3 Health.",,,['Priest'],Rare,2.5,,
8,Also damages the minions next to whomever he attacks.,6.0,9.0,['Neutral'],Legendary,3.2,['Mech'],
2,"Battlecry: If you have a weapon equipped, deal 2 damage.",2.0,2.0,['Neutral'],Rare,3.6,['Pirate'],
1,"Discover a Mage minion. If your deck has no minions, keep all 3.",,,['Mage'],Rare,3.8,,Arcane
5,Unlimited attacks each turn. Can't attack heroes.,3.0,,['Warrior'],Common,3.7,,
2,Give a friendly minion +3 Attack. Give your hero +2 Attack this turn.,,,['Paladin'],Rare,3.8,,Holy
1,Battlecry: Spend all your Mana. Gain +1/+1 for each mana spent.,1.0,1.0,['Druid'],Epic,3.6,,
0,Spend all your Mana. Deal that much damage to a minion.,,,['Mage'],Epic,2.4,,Fire
0,Spend all your Mana. Restore twice that much Health.,,,['Paladin'],Epic,3.5,,Holy
0,Spend all your Mana. Summon that many 1/1 Tentacles.,,,['Warlock'],Rare,3.3,,Shadow
0,Spend all your Mana. Summon a random minion that costs that much.,,,['Priest'],Epic,3.9,,Shadow
0,"Spend all your mana.

Destroy a minion with that much Attack or less.",,,['Priest'],Rare,3.9,,Shadow
5,Summon three 2/2 Treants.,,,['Druid'],Epic,3.2,,Nature
8,Divine Shield,7.0,7.0,['Neutral'],Common,3.4,['Mech'],
3,Battlecry: Your opponent's minions cost (1) more next turn.,3.0,4.0,['Neutral'],Common,4.3,,
4,"At the end of your turn, both players draw a card.",1.0,6.0,['Druid'],Rare,1.8,,
6,Spellburst: Refresh your Mana Crystals.,5.0,4.0,['Druid'],Legendary,4.7,,
2,Draw 2 weapons from your deck.,,,['Warrior'],Common,4.1,,
2,"Destroy your weapon, then draw cards equal to its attack.",,,['Warrior'],Common,3.6,,Fire
3,Deal 3 damage. Shuffle a 'Roaring Torch' into your deck that deals 6 damage.,,,['Mage'],Common,4.6,,Fire
1,Deal 2 damage to 2 random enemy minions. Overload: (2),,,['Shaman'],Common,3.0,,Nature
3,Battlecry: Give all minions with Deathrattle in your hand +1/+1.,4.0,2.0,['Hunter'],Rare,3.6,,
5,Battlecry: Summon a 5/5 Hotshot.,1.0,1.0,['Neutral'],Common,2.1,,
2,"Stealth. After you play a Deathrattle minion, become a 2/2 copy of it with Rush.",2.0,2.0,['Rogue'],Epic,4.0,,
5,"Taunt
Battlecry: Gain +1/+1 for each spell in your hand.",3.0,3.0,['Priest'],Common,2.2,['Mech'],
2,"After your hero attacks, draw a Fel spell.",2.0,2.0,"['Hunter', 'Demon Hunter']",Common,4.1,,
8,"Battlecry: If you control a beast, gain Taunt.",8.0,8.0,['Neutral'],Common,2.3,,
1,Deathrattle: Summon a 3/3 Undead Chicken.,0.0,2.0,['Neutral'],Common,2.9,['Undead'],
2,Battlecry: Your next Combo card this turn costs (2) less.,3.0,2.0,['Rogue'],Common,4.8,,
3,"Battlecry: Shuffle 3 'Framed' cards into the opponent's deck. When drawn, they Overload for (2).",3.0,3.0,['Shaman'],Rare,3.7,,
5,Rush. Honorable Kill: Gain Windfury.,3.0,7.0,['Neutral'],Common,2.3,['Beast'],
1,You must be logged in to post a comment.,1.0,4.0,['Priest'],Common,4.0,,
3,"Draw 2 minions. If they're both Demons, reduce their Costs by (2).",,,['Warlock'],Rare,4.2,,
8,Discover a minion that costs (8) or more. Summon it.,,,['Priest'],Rare,4.3,,
1,Battlecry and Deatharttle: Your Hero Power gains 1 more Armor this game.,1.0,2.0,['Druid'],Epic,4.7,"['Undead', 'Beast']",
4,"Charge
Battlecry: Gain +1/+1 for each other Freebird you've played this game.",2.0,2.0,['Neutral'],Epic,2.9,['Beast'],
0,Freeze an enemy.,,,['Mage'],Common,2.2,,
2,"Secret: When an enemy minion attacks, return it to its owner's hand and it costs (2) more.",,,['Hunter'],Common,4.6,,
2,"Summon two 2/1 Bats.

Infuse (3): Give them +1/+2.",,,['Hunter'],Common,3.5,,
4,Costs (1) less for each damage dealt for your opponent this turn.,3.0,3.0,['Neutral'],Rare,4.6,['Demon'],
1,Battlecry: The next Mech you play costs (1) less.,2.0,1.0,['Neutral'],Common,3.8,['Mech'],
2,"Twinspell

Give a Beast +2/+2.",,,['Hunter'],Common,4.1,,
2,"At the end of your turn, restore 1 Health to your hero.",2.0,3.0,['Neutral'],Common,2.7,,
2,"Taunt
Battlecry: Discover a Taunt minion.",2.0,3.0,['Warrior'],Common,4.6,,
4,Spell Damage +1,2.0,6.0,['Neutral'],Common,2.5,,
4,Battlecry: Reduce the Cost of Dragons in your deck by (2).,5.0,4.0,['Neutral'],Legendary,4.7,,
10,"Summon a copy of each minion in your hand. They attack random enemy minions, then die.",,,['Shaman'],Rare,2.8,,
4,"Reduce the Cost of the bottom five cards in your deck by (3), then Dredge.",,,['Warrior'],Rare,4.0,,
9,Summon a minion from each player's deck. Repeat until either side of the battlefield is full.,,,['Paladin'],Epic,3.3,,
6,Battlecry: Freeze a character.,5.0,5.0,['Neutral'],Common,3.0,['Elemental'],
10,Costs (1) less for each time you used your Hero Power this game.,8.0,8.0,['Neutral'],Epic,3.1,,
9,"Battlecry: Summon a 3/6 Water Elemental.

Your Elementals have Lifesteal this game.",,,['Mage'],Legendary,4.1,,
3,Freeze all enemy minions.,,,['Mage'],,4.1,,
7,"Colossal +2

After an enemy minion is Frozen, destroy it.",6.0,6.0,['Death Knight'],Legendary,4.0,"['Undead', 'Dragon']",
1,Deal 1 damage to an enemy character and Freeze it.,,,['Shaman'],,2.4,,
2,"Deal 3 damage to a minion. If that kills it, Discover a Frost Rune card.",,,['Death Knight'],Common,4.6,,
2,"Deal 3 damage.

Honorable Kill: Your opponent's next spell costs (2) more.",,,['Shaman'],Common,4.6,,
2,Deal 3 damage to a character and Freeze it.,,,['Mage'],,4.4,,
3,"Battlecry: If you played an Elemental last turn, summon three 1/1 Murlocs.",2.0,3.0,['Shaman'],Rare,3.1,"['Murloc', 'Elemental']",
7,Deathrattle: Summon every minion killed by this weapon.,5.0,,['Death Knight'],Legendary,3.7,,
7,Taunt. Costs (1) less for each Beast you've summoned this game.,4.0,5.0,['Druid'],Epic,3.3,['Beast'],
3,"Battlecry: Draw a spell. If it's a Frost spell, also summon two 1/1  Elementals that Freeze.",2.0,3.0,['Mage'],Rare,2.4,,
2,Taunt,2.0,2.0,['Neutral'],,1.8,,
3,"At the end of your turn, summon a 2/2 Wolf with Stealth.

Lasts 3 turns",,,['Druid'],Rare,3.0,,
5,Battlecry: Gain +1/+1 for each other friendly minion on the battlefield.,4.0,4.0,['Neutral'],,3.6,,
4,Costs (1) less for each card you've played this turn.,3.0,3.0,['Neutral'],Rare,4.0,,
7,Deal 5 damage. Freeze all enemy minions. Summon a 5/5 Frostwyrm.,,,['Death Knight'],Epic,4.5,,
3,"Whenever a minion takes damage, gain +1 Attack.",2.0,4.0,['Warrior'],Rare,4.6,,
2,"Gain 10 Armor. At the start of your next turn, lose 5 Armor.",,,['Warrior'],Epic,3.1,,
3,"Secret: After your opponent plays a minion, put 2 copies of it into your hand.",,,['Mage'],Common,3.3,,
6,"After this minion attacks, Freeze it.",8.0,8.0,['Neutral'],Rare,2.1,['Elemental'],
4,This is Frozen until you cast a Fire spell.,6.0,7.0,['Neutral'],Epic,3.0,['Beast'],
3,Battlecry: Freeze an enemy.,4.0,3.0,['Neutral'],Common,3.7,,
2,"Deal 3 damage.

Infuse (3): Add a Frozen Touch to your hand.",,,['Mage'],Common,3.6,,
3,Deal 5 damage randomly split among all enemy minions. Repeatable this turn.,,,['Warlock'],Rare,3.9,,Fel
3,Battlecry: Restore 2 Health to all friendly characters.,3.0,3.0,['Neutral'],Common,3.9,,
3,Draw 3 cards. Discard any minions drawn.,,,['Druid'],Rare,2.9,,Nature
5,Battlecry: Give adjacent minions +2/+2.,2.0,2.0,['Neutral'],Common,2.4,,
3,"Divine Shield

Your minions with Divine Shield have +2 Attack.",2.0,2.0,['Paladin'],Common,3.6,['Murloc'],
5,Battlecry: Transform a friendly minion into a 6/6 Elemental.,1.0,1.0,['Neutral'],Rare,2.1,,
7,Taunt,5.0,9.0,['Neutral'],Common,2.2,,
2,"Battlecry: If your hero attacked this turn, gain +1 Attack and Rush.",3.0,2.0,"['Hunter', 'Demon Hunter']",Rare,4.5,['Murloc'],
2,Draw a card. Repeat until you have at least 3 cards.,,,['Hunter'],Common,4.5,,
6,Battlecry: Discard all weapons from your hand and gain their stats.,6.0,6.0,['Neutral'],Epic,3.0,,
1,Give your hero +2 Attack this turn. (Upgrades when you have 5 Mana.),,,"['Hunter', 'Demon Hunter']",Common,3.1,,Fel
6,"Whenever you cast a spell, draw a card.",4.0,4.0,['Neutral'],Rare,4.4,,
2,Combo: Return a friendly minion to your hand.,2.0,3.0,['Rogue'],Rare,2.0,,
1,"Battlecry: Reveal a minion in each deck. If yours costs more, gain +1/+1.",1.0,2.0,['Neutral'],Common,3.2,,
2,Battlecry: Restore 2 Health.,2.0,2.0,['Neutral'],Common,2.0,,
7,"Whenever this minion takes damage, double its Attack.",6.0,9.0,['Hunter'],Legendary,3.8,['Beast'],
8,"Colossal +2

After a friendly Mech attacks, deal 1 damage to all enemies.",5.0,7.0,['Mage'],Legendary,3.2,['Mech'],
7,"Battlecry: Draw 1 card. It costs (0).

(Invoke twice to upgrade.)",,,['Rogue'],Legendary,4.6,,
7,"Battlecry: Summon two 2/2 Storms with Rush.

(Invoke twice to upgrade.)",,,['Shaman'],Legendary,4.6,,
7,"Battlecry: Draw 1 minion. Give it +4/+4.

(Invoke twice to upgrade.)",,,['Warrior'],Legendary,4.7,,
7,"Battlecry: Destroy 1 random enemy minion.

(Invoke twice to upgrade.)",,,['Priest'],Legendary,4.5,,
7,"Battlecry: Summon 1 random Demon.

(Invoke twice to upgrade.)",,,['Warlock'],Legendary,3.6,,
1,"Secret: After your opponent plays three cards in a turn, summon a 3/4 Steed with Taunt.",,,['Paladin'],Common,3.0,,
2,Battlecry: Reduce the Cost of Mechs in your hand by (1).,1.0,2.0,['Neutral'],Rare,4.4,['Mech'],
2,The first Secret you play each turn costs (1).,2.0,3.0,['Mage'],Common,4.4,,
3,Outcast: Give your hero +3 Attack this turn.,3.0,3.0,"['Hunter', 'Demon Hunter']",Common,3.8,['Demon'],
2,Choose a minion. Shuffle 3 copies of it into your deck.,,,['Rogue'],Common,4.0,,
5,"Dormant for 1 turn.

Rush. Immune while attacking.",6.0,4.0,['Neutral'],Common,3.0,['Pirate'],
2,"Stealth

After your opponent plays a minion, attack it.",4.0,2.0,['Neutral'],Common,2.5,,
4,"Battlecry: If you're holding a spell that costs (5) or more, summon two 2/2 Treants.",2.0,3.0,['Druid'],Rare,3.8,,
2,You can use your Hero Power twice on your turn.,2.0,3.0,['Neutral'],Epic,3.5,,
2,Deal 2 damage to the enemy hero. Shuffle 3 Bleeds into your deck that deal 2 more when drawn.,,,['Rogue'],Epic,4.1,,
6,Recruit a minion.,,,['Warrior'],Rare,2.0,,
6,"Whenever you cast a 1-mana spell, add a random Mech to your hand.",3.0,6.0,['Neutral'],Legendary,2.1,,
4,"Taunt. If you end your turn with any unspent mana, reduce this card's Cost by (1).",4.0,5.0,['Neutral'],Rare,3.0,,
6,Battlecry: Summon an AWESOME invention.,6.0,6.0,['Neutral'],Legendary,2.3,,
6,"Taunt

Can only attack if you have 5 or more Armor.",5.0,9.0,['Warrior'],Common,4.0,,
3,"Reborn

Your opponent's cards cost (1) less.",5.0,4.0,['Neutral'],Rare,1.5,,
6,"Start of Game: If your deck has only even-Cost cards, your starting Hero Power costs (1).",6.0,5.0,['Neutral'],Legendary,3.7,,
4,Battlecry: Adapt your Murlocs.,5.0,4.0,['Neutral'],Epic,3.8,['Beast'],
4,"Whenever this attacks, both players draw until they have 3 cards.",5.0,4.0,['Neutral'],Legendary,3.0,,
8,"At the end of your turn, summon a random minion with Cost equal to your Armor (up to 10).",4.0,8.0,['Warrior'],Legendary,4.0,,
4,Summon a copy of a friendly minion. Give the copy Taunt.,,,['Druid'],Rare,3.5,,Nature
1,"Secret: When a friendly minion dies, return it to your hand.",,,['Paladin'],Rare,3.7,,
4,Battlecry: Add a Mirror Image to your hand.,2.0,6.0,['Mage'],Rare,3.0,,
3,"Battlecry: If you control a Secret, choose a card in your opponent's hand to shuffle into their deck.",4.0,3.0,['Rogue'],Epic,4.4,,
2,Echo,2.0,2.0,['Shaman'],Common,3.4,['Murloc'],
5,"Battlecry: Discover a spell.

Finale: Discover another.",4.0,4.0,['Neutral'],Common,2.8,['Undead'],
5,"Divine Shield
Rush",3.0,4.0,['Paladin'],Common,3.0,['Beast'],
1,"Deal 1 damage.

Combo: Draw a card.",,,['Rogue'],Common,4.8,,
2,Battlecry: Your next Concoction costs (0).,3.0,2.0,['Rogue'],Rare,4.5,['Undead'],
8,Battlecry: Draw 2 cards. They cost Health instead of Mana.,8.0,8.0,['Priest'],Legendary,4.2,,
7,Deathrattle: Summon a minion from your hand with 5 or more Attack.,5.0,3.0,['Druid'],Epic,2.8,['Beast'],
9,Taunt,6.0,10.0,['Neutral'],Common,1.9,['Beast'],
8,"If this minion attacks another minion and kills it, it can attack again.",8.0,8.0,['Hunter'],Epic,3.2,['Beast'],
3,"Stealth
Poisonous",2.0,2.0,['Neutral'],Common,3.5,['Beast'],
2,Spellburst: Summon a Gibberling.,1.0,1.0,['Druid'],Common,2.7,,
3,"Give a minion Divine Shield, then summon a 1/1 copy of it.",,,"['Paladin', 'Priest']",Rare,3.8,,Holy
1,"Restore 3 Health to all characters. If any are still damaged, draw a card.",0.0,0.0,['Priest'],Epic,4.6,,Holy
8,Give your minions +2/+2 and Taunt.,,,['Druid'],Common,2.0,,Nature
2,"Draw a card. If you played a Naga while holding this, do it again.",,,['Mage'],Rare,3.5,,Arcane
8,Colossal +1. Battlecry: Devour all enemy minions. Deathrattle: Spit them back out.,7.0,4.0,['Warlock'],Legendary,4.3,['Murloc'],
10,Cots (1) less for each Totem you've summoned this game.,8.0,8.0,['Shaman'],Epic,4.2,['Totem'],
6,Battlecry: Summon two 1/2 Mechs with Taunt and Divine Shield.,2.0,1.0,['Neutral'],Rare,3.9,,
2,Stealth,2.0,3.0,['Neutral'],Common,3.2,,
3,Deathrattle: Add a Coin to your hand.,2.0,2.0,['Priest'],Common,2.6,,
8,"Divine Shield, Rush

Each turn this is in your hand, swap its Attack and Health.",3.0,8.0,['Neutral'],Rare,2.7,,
3,Deal 4 damage. Your next spell this turn costs (1) less.,,,['Death Knight'],Common,4.6,,
8,Put one of each Secret from your deck into the battlefield.,,,['Mage'],Epic,2.4,,
1,Battlecry: Freeze an enemy.,2.0,1.0,['Neutral'],Common,4.0,['Elemental'],
6,Discover an 8-Cost minion. Summon and Freeze it.,,,['Shaman'],Rare,2.3,,
1,Spellburst: Deal 3 damage to all Frozen enemies.,1.0,3.0,['Mage'],Rare,4.1,,
7,Your hero is Immune while attacking.,5.0,,['Hunter'],Epic,3.1,,
5,"Battlecry: If your hero attacked this turn, deal 4 damage.",6.0,4.0,"['Hunter', 'Demon Hunter']",,4.1,,
4,"Battlecry: If your hero attacked this turn, deal 2 damage to all enemies.",4.0,3.0,"['Hunter', 'Demon Hunter']",Common,4.5,['Beast'],
4,Deathrattle: Draw 1 card. (Play Outcast cards while equipped to improve!),4.0,,"['Hunter', 'Demon Hunter']",Rare,4.3,,
2,Battlecry: Give a random friendly minion +1 Attack.,2.0,,['Hunter'],Common,4.5,,
4,"Shuffle your hand into your deck. Draw 4 cards.

Outcast: Your opponent does the same.",,,"['Hunter', 'Demon Hunter']",Rare,4.2,,
6,Minions in your hand have Echo.,3.0,7.0,['Warlock'],Legendary,3.8,,
5,"Battlecry: If your deck has only odd-Cost cards, double the Health of your other minions.",4.0,4.0,['Priest'],Epic,3.1,['Beast'],
5,"Taunt
Battlecry: If your deck has only odd-Cost cards, gain +2/+2.",2.0,6.0,['Druid'],Epic,3.3,['Beast'],
7,Battlecry: Summon a copy of each adjacent minion.,4.0,4.0,['Druid'],Common,3.7,,
3,"After you play a Taunt minion, draw a card.",4.0,3.0,['Warrior'],Common,2.7,,
1,Magnetic,1.0,3.0,['Paladin'],Common,4.6,['Mech'],
5,Summon a 2/2 Glowfly for each spell in your hand.,,,['Druid'],Epic,3.5,,
5,Battlecry: Give all minions in your hand +2/+2.,3.0,4.0,['Paladin'],Epic,3.4,,
7,"Colossal +3

After a friendly minion dies, gain its original stats.",3.0,5.0,['Shaman'],Legendary,3.2,['Beast'],
3,Battlecry: Destroy your opponent's weapon and gain Armor equal to its Attack.,3.0,3.0,['Neutral'],Epic,4.5,,
3,"Give your hero +3 Attack this turn.

Gain 3 Armor.",,,['Druid'],Common,1.9,,
6,"Taunt, Lifesteal

At the end of your turn, attack the lowest Health enemy.",5.0,6.0,['Death Knight'],Common,3.7,['Undead'],
1,Honorable Kill: Gain +2 Attack.,1.0,3.0,['Neutral'],Common,3.1,,
2,Battlecry: Remove the top card from your opponent's deck.,2.0,3.0,['Warlock'],Epic,4.3,,
3,Charge. Taunt.,1.0,4.0,['Neutral'],Common,2.1,,
3,"Battlecry: Draw a card. If it's a minion, transform it into a Chicken.",3.0,2.0,['Neutral'],Rare,1.9,,
4,Battlecry: Draw a card.,2.0,4.0,['Neutral'],,3.0,,
2,Battlecry: Give your weapon +1 Attack.,3.0,2.0,['Rogue'],Common,3.7,['Mech'],
4,"Battlecry: If you control a Mech, deal 4 damage randomly split among enemy characters.",5.0,4.0,['Mage'],Rare,4.4,,
1,Deathrattle: Deal 2 damage to the enemy hero.,0.0,2.0,['Neutral'],Common,1.9,['Mech'],
2,Give a friendly minion +3/+3 and Rush. It dies at end of turn.,,,['Hunter'],Epic,3.1,,
3,Has +4 Attack while your opponent has 6 or more cards in hand.,2.0,4.0,['Neutral'],Rare,2.6,,
3,"Battlecry: If you control a Mech, gain +1/+1 and Rush.",3.0,3.0,['Neutral'],Common,4.0,,
5,"Give your hero +2 Attack and Immune this turn, then attack each enemy minion.",,,"['Hunter', 'Demon Hunter']",Legendary,4.0,,
2,Battlecry: Destroy a Pirate and gain +1/+1.,2.0,3.0,['Neutral'],Rare,3.3,['Beast'],
3,Battlecry: Destroy a Beast and gain +1/+1.,2.0,3.0,['Neutral'],Common,2.5,['Pirate'],
5,"Taunt
Frenzy: Gain Armor equal to the damage taken.",3.0,7.0,['Neutral'],Common,2.4,,
3,Battlecry: Discover a 4-Cost card.,2.0,2.0,['Neutral'],Common,2.4,['Beast'],
1,Taunt,1.0,2.0,['Neutral'],,2.3,,
10,"Rush

Costs (1) less for each other card in your hand.",5.0,4.0,['Neutral'],Rare,3.1,,
4,"Rush
Battlecry: If you're holding a Mech, gain Windfury.",3.0,5.0,['Paladin'],Rare,3.4,"['Mech', 'Dragon']",
8,Battlecry: Fire five rockets at enemy minions that deal 2 damage each. (You pick the targets!),8.0,8.0,['Neutral'],Legendary,3.2,['Mech'],
1,"Dredge.
Combo: Draw a card.",,,['Rogue'],Rare,4.7,,
7,"After your hero attacks and kills a minion, it may attack again.",4.0,9.0,['Druid'],Legendary,2.2,['Beast'],
3,"Divine Shield
Spellburst: Gain Divine Shield.",4.0,2.0,['Paladin'],Rare,3.8,,
7,Attacking a minion costs 1 Attack instead of 1 Durability.,7.0,,['Warrior'],Epic,4.4,,
3,"Battlecry: If you control another Mech, Discover a Mech.",3.0,4.0,['Neutral'],Common,3.6,"['Mech', 'Beast']",
5,Battlecry: Draw 3 Murlocs.,4.0,3.0,['Neutral'],Common,4.2,['Murloc'],
4,"Battlecry: If you have at least 4 other minions, deal 4 damage.",4.0,4.0,['Neutral'],Legendary,3.2,,
7,"Taunt
Battlecry: For the rest of the game, your Treants have +1/+1.",5.0,10.0,['Druid'],Legendary,3.3,,
5,"Battlecry: Eat a minion in your deck and gain its stats.

Deathrattle: Add it to your hand.",2.0,2.0,['Rogue'],Legendary,3.5,,
8,"At the end of your turn, cast a spell from your deck (targets chosen randomly).",4.0,7.0,['Neutral'],Epic,2.4,,
6,Battlecry: Add a random Paladin card to your hand.,5.0,5.0,['Neutral'],Epic,3.5,,
6,Battlecry: Discover a card in your deck and draw all copies of it.,5.0,7.0,['Rogue'],Legendary,3.4,,
8,Summon an 8/8 Elemental. Repeat for each Elemental you played last turn.,,,['Mage'],Rare,4.3,,Fire
4,"After you play a Lackey, add a Lackey to your hand.",2.0,3.0,['Neutral'],Legendary,3.5,,
9,Battlecry: Recast each spell you've cast this game that didn't start in your deck.,5.0,7.0,['Mage'],Legendary,3.9,,
8,"Battlecry: If you've cast a Fire spell on each of your last three turns, cast 3 Fireballs at random enemies. (0/3)",6.0,6.0,['Mage'],Legendary,3.3,,
3,"At the end of your turn, give +1/+1 to all other Totems in your hand, deck and battlefield.",0.0,4.0,['Shaman'],Legendary,4.0,['Totem'],
