mana,card_text,attack,health,class,rarity,card_mark,minion_type,spell_school
4,Battlecry : If you control a location Discovera copy of a card in your deck ,4.0,5.0,['Neutral'],Rare,3.5,,
5,At the end of your turn  your opponent discards a spell ,4.0,6.0,['Warrior'],Epic,4.6,,
3,Draw cards until you have as many in hand as your opponent ,,,['Paladin'],Rare,4.2,,
2,Restore 6 Health to all friendly characters ,,,['Priest'],Common,4.5,,Holy
4,Divine Shield,5.0,1.0,['Neutral'],Common,1.8,['Elemental'],
2,Double a minion's Health ,,,['Priest'],Common,3.6,,
1,Give a minion +1/+2 ,,,['Paladin'],Common,2.9,,Holy
7,Shoot 5 rays at random minions  They give friendly minions +2/+2 and deal 2 damage to enemy minions ,,,['Paladin'],Rare,2.1,,
3,Rush  Battlecry : Draw aRush minion from your deck ,4.0,1.0,['Hunter'],Rare,4.1,['Beast'],
10,Battlecry : Set the Cost of spells in your hand to (0)  After you cast one  the others cost (1) more ,8.0,8.0,['Mage'],Legendary,4.0,,
5,Whenever you cast a spell on another friendly minion  cast a copy of it on this one ,4.0,6.0,['Neutral'],Epic,3.5,['Elemental'],
5,RushWhen this minion attacks  your weapon gains +1/+1 ,4.0,4.0,"['Warrior', 'Rogue']",Legendary,3.9,,
2,TradeableGive a minion +2/+3 After youTrade this  give a friendly minionRush ,,,['Hunter'],Rare,3.2,,
5,Whenever you draw a minion  summon a 1/1 copy of it ,2.0,6.0,['Neutral'],Legendary,3.8,,
7,Battlecry :  Give a random minion in your hand +5/+5 ,5.0,6.0,"['Paladin', 'Warrior', 'Hunter']",Legendary,3.9,,
2,Give all Beasts in your hand +1/+1 Corrupt : Give them +2/+2 instead ,,,['Hunter'],Epic,2.5,,
5,Deal 10 damage randomly split among all enemy minions Overload : (1),,,['Shaman'],Rare,3.7,,Fire
10,Destroy all minions Draw a card for each ,,,['Warlock'],Epic,2.6,,Shadow
8,Battlecry :  Give your C'Thun +2/+2 (wherever it is)  If it's dead  shuffle it into your deck ,7.0,9.0,['Neutral'],Rare,4.5,,
3,Your opponent's spells cost (1) more ,3.0,2.0,['Mage'],Rare,2.3,,
1,Throw your weapon at a minion  It deals its damage  then returns to your hand ,,,['Rogue'],Epic,4.4,,
5,Charge  Battlecry :  Discard two random cards ,5.0,7.0,['Warlock'],Rare,4.4,['Demon'],
5,Windfury  Overload :  (2),2.0,,['Shaman'],Epic,4.1,,
2,At the start of your turn  destroy ALL minions ,0.0,7.0,['Neutral'],Epic,4.6,,
1,Draw a spell Infuse (2) : Add a temporary copy of it to your hand ,,,['Rogue'],Common,4.5,,Shadow
5,Battlecry :  Summon 2 copies of this minion ,2.0,2.0,['Neutral'],Rare,4.2,,
3,Battlecry : If you're holding a card from another class  summon a copy of this ,3.0,3.0,['Rogue'],Common,3.6,,
2,Secret : When your opponent spends all their Mana  draw two cards ,,,['Rogue'],Common,4.6,,
1,Draw anOutcast card from your deck ,,,"['Hunter', 'Demon Hunter']",Common,4.4,,
3,Battlecry :  Summon a copy of this minion ,2.0,2.0,['Warlock'],Common,4.2,['Demon'],
1,Rush StartsDormant After you cast 5 Mana worth of spells  awaken ,4.0,4.0,['Druid'],Rare,3.5,['Naga'],
2,Has +4 Attack while damaged ,0.0,4.0,['Neutral'],Common,1.9,,
7,Battlecry :  Summon two 1/1 Boom Bots  WARNING :  Bots may explode ,7.0,7.0,['Neutral'],Legendary,4.7,,
7,Battlecry :  For the rest of the game  your Mechs have Rush ,,,['Warrior'],Legendary,4.4,,
4,Gain 1 Armor (Upgrades each turn!),,,['Warrior'],Common,1.5,,
6,Deathrattle : Swap this with a minion from your deck ,5.0,5.0,['Warlock'],Legendary,2.0,,
1,Discovera Dragon  Your next one costs (1) less ,,,['Priest'],Common,4.0,,
4,Battlecry :  Gain +1/+1 for each friendly Totem ,4.0,5.0,['Shaman'],Rare,3.3,,
3,Deal 4 damage to a minion  Give your opponent an Abyssal Curse ,,,['Warlock'],Common,2.4,,Shadow
2,Battlecry : Choose a friendly Dragon  Add a copy of it to your hand ,2.0,3.0,['Neutral'],Rare,4.3,,
5,Battlecry :  The next Dragon you play costs (2) less ,5.0,5.0,['Paladin'],Rare,3.9,['Dragon'],
1,Whenever this minion takes damage  summon a 2/1 Whelp ,0.0,2.0,['Neutral'],Rare,2.5,,
2,Add 2 random Dragons to your hand ,,,['Warrior'],Common,4.2,,
3,After you cast 3 spells in a turn  summon a 5/5 Dragon ,0.0,,['Priest'],Legendary,3.5,,
5,Battlecry : Give all Dragons in your hand +3/+3 ,3.0,5.0,['Paladin'],Epic,3.3,,
4,After you use your Hero Power  deal 5 damage to a random enemy ,3.0,5.0,['Hunter'],Legendary,4.0,['Mech'],
2,Deal 2 damage Honorable Kill : Add a Dragonbane Shot to your hand ,,,['Hunter'],Rare,3.4,,
3,Battlecry : Invoke Galakrond Gain +1 Attack for each other friendly minion ,1.0,1.0,['Warlock'],Rare,2.3,,
9,Battlecry :  Summon a 5/5 Dragon for each spell you cast this game that costs (5) or more ,3.0,3.0,['Mage'],Legendary,3.8,,
6,Battlecry : If you're holding a Dragon  your next spell this turn costs (0) ,4.0,4.0,['Mage'],Rare,4.8,,
6,Deal 5 damage to all minions except Dragons ,,,['Priest'],Epic,4.8,,Fire
9,At the end of your turn  Recruit a Dragon ,2.0,4.0,['Neutral'],Epic,1.8,,
3,Inspire :  Gain Windfury this turn ,3.0,3.0,['Neutral'],Common,2.6,,
4,Whenever you target this minion with a spell  gain +1/+1 ,3.0,5.0,['Neutral'],Common,3.0,['Dragon'],
4,Battlecry :  Summon a 2/1 Mechanical Dragonling ,2.0,4.0,['Neutral'],,1.9,,
3,At the end of your turn  give another friendly minion +2/+2 ,2.0,2.0,['Priest'],Rare,3.3,,
4,Battlecry : If your opponent controls a Dragon  gain +4/+4 andRush ,4.0,4.0,['Neutral'],Rare,4.7,,
5,Battlecry :  Deal 1 damage to all other minions ,3.0,6.0,['Neutral'],Common,3.7,['Dragon'],
2,Battlecry : If you're holding a Dragon  gain +1 Attack and Lifesteal ,1.0,4.0,['Priest'],Rare,3.8,,
6,Deathrattle : Summon a 3/4 Dragonrider ,5.0,6.0,['Neutral'],Common,2.9,['Dragon'],
9,Battlecry : If your deck has no duplicates  add 2 random Dragons to your hand  They cost (0) ,8.0,8.0,['Neutral'],Legendary,4.6,['Dragon'],
3,Deathrattle : Give a Dragon in your hand +3/+3 and thisDeathrattle ,3.0,3.0,['Paladin'],Legendary,4.0,,
5,Deal 4 damage  Costs (1) less for each minion that died this turn ,,,['Mage'],Common,2.6,,Fire
5,Reveal a spell from your deck  Deal damage equal to its Cost to all minions ,,,['Mage'],Epic,4.3,,Fire
1,DiscoveraLegendaryminion from another class ,,,[],Rare,3.8,,
5,Summon two 2/3 Spirit Wolves withTaunt  If you'veInvokedtwice  give them +3/+3 ,,,['Shaman'],Epic,4.5,,
3,Battlecry :  Deal 6 damage to a Dragon ,4.0,3.0,['Neutral'],Common,3.7,,
3,Deal 2 damage  Restore 2 Health to your hero ,,,['Warlock'],,2.7,,Shadow
2,LifestealDeal 3 damage to a minion ,,,['Warlock'],Common,3.6,,Shadow
10,TradeableDiscover2 Dragons  Summon them ,,,['Mage'],Common,3.3,,Fire
3,TauntOverload :  (3),2.0,8.0,['Shaman'],Common,2.6,,
3,Battlecry : Give a friendly UndeadReborn ,3.0,4.0,['Neutral'],Common,3.8,['Undead'],
3,Your end of turn effects trigger twice ,1.0,5.0,['Neutral'],Epic,4.0,,
3,Battlecry :  Give each player a copy of a random card from their opponent's deck ,3.0,4.0,['Neutral'],Epic,2.3,,
6,Battlecry :  If your opponent has 15 or less Health  gain +3/+3 ,6.0,6.0,['Neutral'],Common,3.5,['Dragon'],
4,Battlecry :  If you're holding a Dragon  Discover a copy of a card in your opponent's deck ,4.0,5.0,['Priest'],Rare,4.8,['Dragon'],
4,TauntCosts (1) less per Attack of your weapon ,3.0,3.0,['Neutral'],Common,3.9,['Pirate'],
6,Battlecry :  Deal 1 damage to ALL other characters ,6.0,6.0,['Warlock'],Common,3.6,['Demon'],
3,Has +3 Attack for each other Dread Raven you control ,3.0,4.0,['Neutral'],Epic,2.5,['Beast'],
3,Give a minion +1/+1  When it dies  summon an endless Dreadsteed ,,,['Warlock'],Epic,2.8,,
6,Battlecry : Deal 3 damage to all minions  Shuffle 3 Rifts into your deck  Draw 3 cards ,,,['Warlock'],Legendary,4.6,,
3,Outcast : Deal 1 damage to all enemies ,3.0,,"['Hunter', 'Demon Hunter']",Common,3.8,,
1,Honorable Kill : Deal damage equal to your hero's Attack to the enemy hero ,1.0,,"['Hunter', 'Demon Hunter']",Common,3.2,,
3,At the end of your turn  deal 1damage to all other minions ,4.0,2.0,['Hunter'],Legendary,2.7,['Beast'],
4,Deathrattle : At the end of the turn  summon a Dreadsteed ,1.0,1.0,['Warlock'],Epic,3.8,['Demon'],
2,Battlecry : Restore 3 Health to all other friendly minions  Gain +1/+1 for each oneOverhealed ,1.0,2.0,['Priest'],Rare,3.6,['Naga'],
3,TauntCorrupt : Gain +2/+2 ,3.0,4.0,['Druid'],Common,3.6,['Dragon'],
7,At the end of your turn  reduce the Cost of a random minion in your hand by (7) ,4.0,4.0,['Druid'],Epic,4.6,,
2,Summon two 1/2 Dryads withLifesteal ,,,['Druid'],Rare,3.8,,
1,Battlecry : Give minions in your hand +1 Health ,1.0,2.0,['Neutral'],Common,3.7,,
4,Battlecry : If this costs more than every minion in your deck  summon one of those minions ,4.0,4.0,['Neutral'],Legendary,4.0,,
4,Put an enemy minion on the bottom of your deck ,,,['Priest'],Rare,4.5,,Shadow
6,Choose One - Transform into a 7/6 with Rush; or a 4/9 with Taunt ,4.0,6.0,['Druid'],Common,4.4,,
5,Battlecry :  If you have a Beast  transform this minion into a 7/7 ,4.0,4.0,['Druid'],Common,3.1,,
3,Choose One - Transform into a 5/2 minion; or a 2/5 minion ,2.0,2.0,['Druid'],Common,3.3,,
7,RushFrenzy : Transform into a 6/7 Kodo withTaunt ,7.0,6.0,['Druid'],Epic,4.2,['Beast'],
1,Choose One- Transform into a 3/1 Shark withRush; or a 1/3 Turtle withTaunt ,1.0,1.0,['Druid'],Common,4.8,,
2,Choose One - Charge; or +1/+1 andStealth ,2.0,1.0,['Druid'],Common,3.7,,
3,Choose One :  Transform into a 4/2 with Rush or a 2/4 with Taunt ,2.0,2.0,['Druid'],Common,3.4,,
2,Choose One - Transform into a 1/2 with Poisonous; or a 1/5 with Taunt ,1.0,2.0,['Druid'],Rare,4.3,,
7,Choose One-Summon five 2/2 Treants or Give your minions +2/+4 andTaunt ,,,['Druid'],Rare,3.0,,Nature
5,TauntBattlecry : If you control no other minions  gain +2/+2 andRush ,5.0,5.0,['Warrior'],Common,2.7,['Dragon'],
2,Deathrattle :  Add 3 Silver Hand Recruits to your hand ,1.0,1.0,['Paladin'],Common,2.2,,
2,Battlecry :  For each enemy minion  gain 2 Armor ,2.0,2.0,['Warrior'],Common,4.5,,
5,Summon a minion from each player's deck  They fight!,,,['Paladin'],Epic,2.5,,
4,After you summon a minion  give it +2/+2  Lasts 3 turns ,,,['Paladin'],Rare,3.3,,
2,At the end of your turn  draw aSecret and set its Cost to (1) Lasts 3 turns ,,,['Hunter'],Rare,4.2,,
3,After you cast a spell  add a random Mage minion to your hand ,3.0,3.0,['Mage'],Rare,3.5,,
4,Windfury  Overload :  (1) 50% chance to attack the wrong enemy ,5.0,4.0,['Shaman'],Rare,2.8,,
4,Deal 4 damage Corrupt : Then deal 2 damage to all enemy minions ,,,['Shaman'],Rare,3.8,,Nature
3,Secret :  When a friendly minion dies  put 2 copies of it into your hand ,,,['Mage'],Common,4.0,,Arcane
3,Battlecry :  If your hero took damage this turn  summon two 1/1 Bats ,2.0,4.0,['Warlock'],Common,3.8,['Beast'],
2,You must be logged in to post a comment ,4.0,1.0,['Neutral'],Common,1.6,['Beast'],
4,Battlecry :  If you're holding a Dragon  deal 3 damage to all other minions ,3.0,3.0,['Priest'],Rare,4.8,['Dragon'],
5,On each player's turn  the first card played costs (0) ,3.0,7.0,['Druid'],Legendary,1.7,,
3,StealthEach turn this is in your hand  swap its Attack and Health ,2.0,5.0,['Hunter'],Rare,2.6,,
1,Windfury  Overload :  (2),3.0,1.0,['Shaman'],Common,2.0,['Elemental'],
2,After youDiscovera card  reduce it cost by (1) ,2.0,3.0,['Neutral'],Epic,2.7,,
1,Your Hero Power can target minions ,1.0,3.0,['Hunter'],Common,4.7,,
5,Battlecry :  Deal 5 damage randomly split among all minions except Mechs ,3.0,4.0,['Warrior'],Rare,3.2,['Mech'],
5,Battlecry :  Destroy a Mech ,3.0,3.0,['Neutral'],Epic,3.4,,
4,While building your deck  assemble a band of 3 cards Battlecry :  Discoverone!,4.0,4.0,['Neutral'],Legendary,4.2,,
2,After a friendlyRushminion attacks  deal 2 damage to the enemy hero ,1.0,4.0,['Warrior'],Legendary,2.5,,
7,Battlecry :  Change all enemy minions' Attack to 1 ,3.0,7.0,['Paladin'],Legendary,3.4,,
4,Deathrattle : Give two random friendly minions +2/+2 ,2.0,2.0,['Warlock'],Rare,1.7,,
3,Whenever a Secret is revealed  gain +1 Durability ,3.0,,['Hunter'],Rare,4.5,,
5,Taunt  Overload :  (3),7.0,8.0,['Shaman'],Epic,3.8,['Elemental'],
4,TauntBattlecry : Deal 1 damage to all enemy minions ,2.0,6.0,['Shaman'],Rare,3.7,['Elemental'],
1,Silence a minion  then deal 1 damage to it ,,,['Shaman'],Common,3.6,,Nature
2,Give a minion +2/+2  If it's an Elemental  add a random Elemental to your hand ,,,['Shaman'],Rare,4.5,,Nature
3,Battlecry :  Restore 3 Health ,3.0,3.0,['Neutral'],Common,3.8,,
2,Give a friendly minion +1/+1  then gain Armor equal to its Attack ,,,['Druid'],Rare,4.2,,Nature
7,Deal 5 damage to all minions  then deal 2 damage to all minions ,,,['Shaman'],Rare,4.7,,Nature
4,Battlecry :  Destroy all enemy Secrets  Gain +1/+1 for each ,2.0,4.0,['Neutral'],Rare,3.3,,
4,Battlecry :  Reduce the Cost of a random weapon in your hand by (2) ,3.0,4.0,['Neutral'],Rare,2.7,['Dragon'],
6,Deathrattle : Summon four 1/1 Vengeful Scrolls ,6.0,4.0,['Neutral'],Common,2.4,,
4,Put a copy of each friendly minion into your hand ,,,['Mage'],Epic,3.8,,Arcane
2,Battlecry :  Summon an exact copy of this minion at the end of the turn ,1.0,2.0,['Neutral'],Epic,3.5,,
6,Summon copies of all Demons you control ,,,['Warlock'],Epic,3.7,,Shadow
3,Whenever a spell is played  this minion remembers it Deathrattle : Shuffle the spells into your deck ,3.0,4.0,['Neutral'],Epic,3.7,['Beast'],
4,Battlecry : Draw a card  If you play it this turn  gain +2/+2 and repeat this effect ,4.0,4.0,['Rogue'],Legendary,3.9,['Pirate'],
3,Combo :  Gain +2/+2 for each card played earlier this turn ,2.0,2.0,['Rogue'],Legendary,4.7,,
4,Can't attack unless it's the only minion in the battlefield ,7.0,7.0,['Neutral'],Rare,2.3,,
3,Frenzy : Reduce the cost of cards in your hand by (1) ,1.0,4.0,['Rogue'],Common,4.5,['Mech'],
3,Secret :  When a friendly minion dies  summon a random minion with the same Cost ,,,['Mage'],Rare,3.9,,Fire
3,Deathrattle :  Summon two 1/1 Raptors ,3.0,1.0,['Neutral'],Common,2.1,,
3,Battlecry :  If you're holding a minion with 5 or more Attack  Adapt ,5.0,1.0,['Druid'],Common,2.7,['Beast'],
5,Battlecry : Destroy a friendly Undead  Your minions gain its Attack ,5.0,4.0,['Druid'],Legendary,3.6,['Undead'],
8,You must be logged in to post a comment ,6.0,10.0,['Neutral'],Common,2.7,,
3,Battlecry :  Your next spell this turn casts twice ,3.0,3.0,['Shaman'],Legendary,4.7,['Elemental'],
3,Battlecry :  If you're holding a spell that costs (5) or more  gain +1/+1 ,3.0,3.0,['Neutral'],Common,2.9,,
7,Give a minion +4/+7 andTaunt  When it dies  summon an Elekk ,,,['Priest'],Rare,3.7,,
1,Sidequest : Play an Elemental 2 turns in a row Reward : Draw 3 spells from your deck ,,,['Mage'],Rare,4.2,,
3,Deal 4-5 damage to all minions  Overload :  (5),,,['Shaman'],Epic,3.7,,Nature
0,The next Elemental you play this turn costs (2) less ,,,['Mage'],Common,3.2,,Fire
2,Draw a card  Copy it if you played an Elemental last turn ,,,['Shaman'],Common,4.4,,Nature
4,Battlecry :  Shuffle the 'Map to the Golden Monkey' into your deck ,3.0,5.0,['Neutral'],Legendary,4.3,,
5,Battlecry : If your deck has no duplicates  duplicate your hand ,5.0,5.0,['Druid'],Legendary,3.5,,
5,Battlecry :  Shuffle a sealed Un'Goro pack into your deck ,5.0,5.0,['Neutral'],Legendary,4.0,,
5,Battlecry :  Give both players the power to ROCK! (with a Power Chord card),5.0,5.0,['Neutral'],Legendary,2.8,,
5,Battlecry : For each Paladin card in your hand  randomly gainDivine Shield Lifesteal Rush  orTaunt ,3.0,4.0,['Paladin'],Epic,4.3,,
1,Battlecry :  Deal 1 damage ,1.0,1.0,['Neutral'],Common,2.7,,
4,Combo :  Draw 2 minions from your deck ,3.0,3.0,['Rogue'],Rare,4.2,,
1,Deathrattle : If you had 7 Elwynn Boars die this game  equip a 15/3 Sword of a Thousand Truths ,1.0,1.0,['Neutral'],Epic,3.7,['Beast'],
1,Give a minionReborn ,,,['Priest'],Common,3.5,,
2,Summon two 1/2 Guards withTaunt Manathirst (6) : Give them +1/+2 ,,,['Warrior'],Rare,2.5,,Fire
5,Battlecry :  If you're holding a Dragon  gain 5 Armor ,5.0,5.0,['Warrior'],Rare,4.0,['Dragon'],
0,Give all minions in your deck +2/+2  They cost (1) more (up to 10) ,,,['Druid'],Epic,4.1,,Nature
6,Choose an enemy minion  At the start of your turn  gain control of it ,,,['Priest'],Epic,2.7,,Shadow
2,This turn  your healing effects deal damage instead ,,,['Priest'],Epic,3.5,,Shadow
6,TauntBattlecry : Discover a Dragon ,4.0,8.0,['Druid'],Common,4.7,['Dragon'],
1,Your minions cost (2) more ,2.0,3.0,['Neutral'],Epic,2.8,['Beast'],
1,Battlecry :  Deal 1 damage to each hero ,2.0,1.0,['Neutral'],Common,1.9,['Beast'],
1,Rush,2.0,1.0,['Neutral'],Common,2.4,['Beast'],
2,Secret : When a friendly minion dies  summon a copy of it It'sDormant for 1 turn ,,,['Hunter'],Epic,3.1,,
10,Battlecry : Double the Attack and Health of all minions in your hand ,8.0,8.0,['Hunter'],Legendary,3.3,['Dragon'],
3,Poisonous,2.0,3.0,['Neutral'],Rare,2.8,['Beast'],
6,At the end of your turn  reduce the Cost of cards in your hand by (1) ,5.0,5.0,['Neutral'],Legendary,4.8,,
3,Spellburst : Cast a random spell of the same Cost ,1.0,6.0,['Neutral'],Epic,2.1,,
1,You must be logged in to post a comment ,2.0,2.0,['Druid'],Common,4.3,['Beast'],
3,Enemy minions take double damage during your turn ,3.0,3.0,['Neutral'],Epic,3.6,,
2,TauntWhen your draw this  add a copy of it to your hand ,2.0,3.0,['Neutral'],Rare,3.5,['Beast'],
3,Battlecry : Transform all spells in your hand into ones that cost (2) more  (They keep their original Cost ),3.0,4.0,['Mage'],Epic,3.4,,
4,Battlecry :  Give your other minions Windfury  Taunt  or Divine Shield  (at random),3.0,2.0,['Neutral'],Epic,4.0,['Mech'],
8,TauntDeathrattle : Summon a 5/5 Dreadlord withLifesteal ,5.0,7.0,['Warlock'],Rare,3.5,['Demon'],
7,Taunt  Also damages the minions next to whomever this attacks ,4.0,10.0,['Warlock'],Common,2.9,['Demon'],
6,Destroy all minions except each player's highest Attack minion ,,,['Paladin'],Epic,3.1,,
3,At the end of your turn  store a card from your deck Deathrattle : Add the stored cards to your hand ,2.0,3.0,['Neutral'],Epic,2.4,,
6,Battlecry : Deal damage equal to your hand size to all other minions ,3.0,2.0,['Warlock'],Epic,4.6,,
6,Choose an enemy minion Shuffle it into your deck ,,,['Priest'],Common,4.7,,
3,Battlecry : If you control aQuest Discovera spell ,3.0,4.0,['Neutral'],Rare,4.5,,
3,Give your weapon Poisonous ,,,['Rogue'],Rare,3.9,,Nature
2,Battlecry : Look at 3 cards  Guess which one is in your opponent's hand to get a copy of it ,2.0,2.0,['Priest'],Epic,3.5,,
5,Deathrattle : Shuffle 3 random Prime Legendary minions into your deck ,5.0,4.0,['Warlock'],Legendary,4.0,['Demon'],
2,Change the Health of ALL minions to 1 ,,,['Paladin'],Rare,4.2,,Holy
4,StealthWhenever this attacks  gain 1 Mana Crystal this turn only ,3.0,5.0,['Neutral'],Epic,3.9,['Beast'],
2,Battlecry :  Unlock your Overloaded Mana Crystals ,3.0,2.0,['Shaman'],Epic,4.7,,
4,Discover a friendly minion that died this game  Summon it ,,,['Priest'],Rare,4.6,,Shadow
1,Whenever this minion takes damage  gain 2 Armor ,1.0,3.0,['Warrior'],Common,4.6,['Mech'],
4,If you control a Secret at the end of your turn  gain +2/+2 ,3.0,3.0,['Mage'],Rare,3.1,,
1,Battlecry : Deal 1 damage to a minion and give itSpell Damage +1 ,2.0,1.0,['Neutral'],Common,2.1,,
5,Battlecry :  Discover a spell ,6.0,4.0,['Mage'],Common,4.1,,
5,Battlecry : If you're holding any non-Rogue class cards  reduce their Cost by (2) ,5.0,6.0,['Rogue'],Rare,3.1,,
6,Summon a copy of a random minion from your hand ,,,['Shaman'],Rare,3.3,,
2,Secret :  After your hero takes damage  become Immune this turn ,,,['Rogue'],Epic,4.2,,
2,PoisonousCan't be targeted by spells or Hero Powers ,2.0,1.0,['Neutral'],Common,2.8,['Beast'],
7,Can't be targeted by spells or Hero Powers ,7.0,7.0,['Neutral'],Common,3.6,['Dragon'],
4,Can't be targeted by spells or Hero Powers ,5.0,4.0,['Neutral'],Common,3.5,['Dragon'],
6,Divine Shield  Rush Can't be targeted by spells or Hero Powers ,5.0,3.0,['Neutral'],Common,3.8,['Dragon'],
4,Summon 1 4/4 Lynx withRush (improved by Spell Damage) ,,,['Hunter'],Rare,4.2,,Arcane
7,Give your minions +2/+2 Costs (1) less for each Murloc you control ,,,['Shaman'],Rare,4.0,,
2,Battlecry : Add aLackey to your hand ,1.0,1.0,['Neutral'],Common,2.3,['Beast'],
2,Deathrattle : Add aLackeyto your hand ,2.0,2.0,['Priest'],Common,2.8,,
2,Battlecry : Destroy a friendly minion  Add 2 randomLackeysto your hand ,2.0,2.0,['Warlock'],Common,3.2,,
